S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
,6E6258,2025-07-24,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:41:00,2025-07-24 08:15:00,2025-07-24 08:33:00,2025-07-24 09:30:00,,2025-07-24 09:13:00,,,6AM - 9AM,18.0,-17.0
,6E6258,2025-07-23,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:47:00,2025-07-23 08:15:00,2025-07-23 08:37:00,2025-07-23 09:30:00,,2025-07-23 09:24:00,,,6AM - 9AM,22.0,-6.0
,6E6258,2025-07-22,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:46:00,2025-07-22 08:15:00,2025-07-22 08:29:00,2025-07-22 09:30:00,,2025-07-22 09:15:00,,,6AM - 9AM,14.0,-15.0
,6E6258,2025-07-21,Mumbai(BOM),Goa(GOX),A21N(VT-ICK),00:49:00,2025-07-21 08:15:00,2025-07-21 09:11:00,2025-07-21 09:30:00,,2025-07-21 10:00:00,,,6AM - 9AM,56.0,30.0
,6E6258,2025-07-20,Mumbai(BOM),Goa(GOX),A21N(VT-ICL),00:43:00,2025-07-20 08:15:00,2025-07-20 08:35:00,2025-07-20 09:30:00,,2025-07-20 09:18:00,,,6AM - 9AM,20.0,-12.0
,6E6258,2025-07-19,Mumbai(BOM),Goa(GOX),A21N(VT-IBX),00:41:00,2025-07-19 08:15:00,2025-07-19 08:29:00,2025-07-19 09:30:00,,2025-07-19 09:10:00,,,6AM - 9AM,14.0,-20.0
,6E6258,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
47.0,6E532,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E532,2025-07-25,Mumbai(BOM),Tirupati(TIR),A21N(VT-ICK),01:35:00,2025-07-25 08:30:00,2025-07-25 09:08:00,2025-07-25 10:20:00,,2025-07-25 10:43:00,,,6AM - 9AM,38.0,23.0
,6E532,2025-07-24,Mumbai(BOM),Tirupati(TIR),A21N(VT-IML),01:29:00,2025-07-24 08:30:00,2025-07-24 08:41:00,2025-07-24 10:20:00,,2025-07-24 10:10:00,,,6AM - 9AM,11.0,-10.0
,6E532,2025-07-23,Mumbai(BOM),Tirupati(TIR),A21N(VT-IMZ),01:33:00,2025-07-23 08:30:00,2025-07-23 08:44:00,2025-07-23 10:20:00,,2025-07-23 10:17:00,,,6AM - 9AM,14.0,-3.0
,6E532,2025-07-22,Mumbai(BOM),Tirupati(TIR),A21N(VT-ICZ),01:29:00,2025-07-22 08:30:00,2025-07-22 08:38:00,2025-07-22 10:20:00,,2025-07-22 10:06:00,,,6AM - 9AM,8.0,-14.0
,6E532,2025-07-21,Mumbai(BOM),Tirupati(TIR),A21N(VT-ICG),01:39:00,2025-07-21 08:30:00,2025-07-21 09:25:00,2025-07-21 10:20:00,,2025-07-21 11:04:00,,,6AM - 9AM,55.0,44.0
,6E532,2025-07-20,Mumbai(BOM),Tirupati(TIR),A21N(VT-IBO),01:27:00,2025-07-20 08:30:00,2025-07-20 08:38:00,2025-07-20 10:20:00,,2025-07-20 10:04:00,,,6AM - 9AM,8.0,-16.0
,6E532,2025-07-19,Mumbai(BOM),Tirupati(TIR),A21N(VT-ILI),01:26:00,2025-07-19 08:30:00,2025-07-19 08:38:00,2025-07-19 10:20:00,,2025-07-19 10:05:00,,,6AM - 9AM,8.0,-15.0
,6E532,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
48.0,6E5281,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5281,2025-07-24,Mumbai(BOM),Jaipur(JAI),A20N(VT-IZC),01:25:00,2025-07-24 08:35:00,2025-07-24 08:47:00,2025-07-24 10:25:00,,2025-07-24 10:12:00,,,6AM - 9AM,12.0,-13.0
,6E5281,2025-07-23,Mumbai(BOM),Jaipur(JAI),A20N(VT-ISP),01:23:00,2025-07-23 08:35:00,2025-07-23 08:52:00,2025-07-23 10:25:00,,2025-07-23 10:15:00,,,6AM - 9AM,17.0,-10.0
,6E5281,2025-07-22,Mumbai(BOM),Jaipur(JAI),A20N(VT-IQH),01:23:00,2025-07-22 08:35:00,2025-07-22 08:42:00,2025-07-22 10:25:00,,2025-07-22 10:05:00,,,6AM - 9AM,7.0,-20.0
,6E5281,2025-07-21,Mumbai(BOM),Jaipur(JAI),A20N(VT-IQA),01:25:00,2025-07-21 08:35:00,2025-07-21 11:01:00,2025-07-21 10:25:00,,2025-07-21 12:26:00,,,6AM - 9AM,146.0,121.0
,6E5281,2025-07-20,Mumbai(BOM),Jaipur(JAI),A20N(VT-IXO),01:23:00,2025-07-20 08:35:00,2025-07-20 08:45:00,2025-07-20 10:25:00,,2025-07-20 10:08:00,,,6AM - 9AM,10.0,-17.0
,6E5281,2025-07-19,Mumbai(BOM),Jaipur(JAI),A20N(VT-IXI),01:22:00,2025-07-19 08:35:00,2025-07-19 08:44:00,2025-07-19 10:25:00,,2025-07-19 10:05:00,,,6AM - 9AM,9.0,-20.0
,6E5281,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
49.0,QP1781,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,QP1781,2025-07-25,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAG),00:59:00,2025-07-25 08:40:00,2025-07-25 09:15:00,2025-07-25 10:00:00,,2025-07-25 10:14:00,,,6AM - 9AM,35.0,14.0
,QP1781,2025-07-24,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAR),00:58:00,2025-07-24 08:40:00,2025-07-24 09:02:00,2025-07-24 10:00:00,,2025-07-24 10:00:00,,,6AM - 9AM,22.0,0.0
,QP1781,2025-07-23,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YBC),00:57:00,2025-07-23 08:40:00,2025-07-23 09:07:00,2025-07-23 10:00:00,,2025-07-23 10:05:00,,,6AM - 9AM,27.0,5.0
,QP1781,2025-07-22,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAR),01:02:00,2025-07-22 08:40:00,2025-07-22 09:05:00,2025-07-22 10:00:00,,2025-07-22 10:07:00,,,6AM - 9AM,25.0,7.0
,QP1781,2025-07-21,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YBC),00:57:00,2025-07-21 08:40:00,2025-07-21 10:38:00,2025-07-21 10:00:00,,2025-07-21 11:35:00,,,6AM - 9AM,118.0,95.0
,QP1781,2025-07-20,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAX),00:53:00,2025-07-20 08:40:00,2025-07-20 10:55:00,2025-07-20 10:00:00,,2025-07-20 11:48:00,,,6AM - 9AM,135.0,108.0
,QP1781,2025-07-19,Mumbai(BOM),Ahmedabad(AMD),B38M(VT-YAC),00:56:00,2025-07-19 08:40:00,2025-07-19 09:01:00,2025-07-19 10:00:00,,2025-07-19 09:57:00,,,6AM - 9AM,21.0,-3.0
,QP1781,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
50.0,WY202,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,WY202,2025-07-25,Mumbai(BOM),Muscat(MCT),B38M(A4O-MJ),02:04:00,2025-07-25 08:40:00,2025-07-25 09:25:00,2025-07-25 09:50:00,,2025-07-25 10:00:00,,,6AM - 9AM,45.0,10.0
,WY202,2025-07-24,Mumbai(BOM),Muscat(MCT),B739(A4O-BT),02:04:00,2025-07-24 10:05:00,2025-07-24 10:21:00,2025-07-24 11:15:00,,2025-07-24 10:55:00,,,6AM - 9AM,16.0,-20.0
,WY202,2025-07-23,Mumbai(BOM),Muscat(MCT),B739(A4O-BY),02:06:00,2025-07-23 10:05:00,2025-07-23 12:40:00,2025-07-23 11:15:00,,2025-07-23 13:16:00,,,6AM - 9AM,155.0,121.0
,WY202,2025-07-21,Mumbai(BOM),Muscat(MCT),B739(A4O-BT),02:04:00,2025-07-21 10:05:00,2025-07-21 12:17:00,2025-07-21 11:15:00,,2025-07-21 12:51:00,,,6AM - 9AM,132.0,96.0
,WY202,2025-07-20,Mumbai(BOM),Muscat(MCT),B739(A4O-BT),02:04:00,2025-07-20 10:05:00,2025-07-20 13:19:00,2025-07-20 11:15:00,,2025-07-20 13:53:00,,,6AM - 9AM,194.0,158.0
,WY202,2025-07-19,Mumbai(BOM),Muscat(MCT),B738(A4O-BAC),02:07:00,2025-07-19 10:05:00,2025-07-19 10:25:00,2025-07-19 11:15:00,,2025-07-19 11:02:00,,,6AM - 9AM,20.0,-13.0
,WY202,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
51.0,6E1011,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E1011,2025-07-25,Mumbai(BOM),Singapore(SIN),A21N(VT-IMH),05:27:00,2025-07-25 08:40:00,2025-07-25 09:18:00,2025-07-25 17:20:00,,2025-07-25 17:15:00,,,6AM - 9AM,38.0,-5.0
,6E1011,2025-07-24,Mumbai(BOM),Singapore(SIN),A21N(VT-ILG),05:23:00,2025-07-24 08:40:00,2025-07-24 09:05:00,2025-07-24 17:20:00,,2025-07-24 16:59:00,,,6AM - 9AM,25.0,-21.0
,6E1011,2025-07-23,Mumbai(BOM),Singapore(SIN),A21N(VT-ILG),05:24:00,2025-07-23 08:40:00,2025-07-23 09:00:00,2025-07-23 17:20:00,,2025-07-23 16:54:00,,,6AM - 9AM,20.0,-26.0
,6E1011,2025-07-22,Mumbai(BOM),Singapore(SIN),A21N(VT-ILN),05:10:00,2025-07-22 08:40:00,2025-07-22 08:52:00,2025-07-22 17:20:00,,2025-07-22 16:32:00,,,6AM - 9AM,12.0,-48.0
,6E1011,2025-07-21,Mumbai(BOM),Singapore(SIN),A21N(VT-ILX),05:25:00,2025-07-21 08:40:00,2025-07-21 10:22:00,2025-07-21 17:20:00,,2025-07-21 18:17:00,,,6AM - 9AM,102.0,57.0
,6E1011,2025-07-20,Mumbai(BOM),Singapore(SIN),A21N(VT-ILX),05:32:00,2025-07-20 08:40:00,2025-07-20 08:58:00,2025-07-20 17:20:00,,2025-07-20 17:00:00,,,6AM - 9AM,18.0,-20.0
,6E1011,2025-07-19,Mumbai(BOM),Singapore(SIN),A21N(VT-ILT),05:18:00,2025-07-19 08:40:00,2025-07-19 08:56:00,2025-07-19 17:20:00,,2025-07-19 16:44:00,,,6AM - 9AM,16.0,-36.0
,6E1011,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
52.0,6E5193,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5193,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCL),01:18:00,2025-07-25 08:45:00,2025-07-25 09:05:00,2025-07-25 10:45:00,,2025-07-25 10:24:00,,,6AM - 9AM,20.0,-21.0
,6E5193,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCL),01:16:00,2025-07-24 08:45:00,2025-07-24 08:52:00,2025-07-24 10:45:00,,2025-07-24 10:08:00,,,6AM - 9AM,7.0,-37.0
,6E5193,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWQ),01:19:00,2025-07-23 08:45:00,2025-07-23 08:58:00,2025-07-23 10:45:00,,2025-07-23 10:17:00,,,6AM - 9AM,13.0,-28.0
,6E5193,2025-07-22,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWQ),01:23:00,2025-07-22 08:45:00,2025-07-22 08:47:00,2025-07-22 10:45:00,,2025-07-22 10:10:00,,,6AM - 9AM,2.0,-35.0
,6E5193,2025-07-21,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWQ),01:13:00,2025-07-21 08:45:00,2025-07-21 09:28:00,2025-07-21 10:45:00,,2025-07-21 10:41:00,,,6AM - 9AM,43.0,-4.0
,6E5193,2025-07-20,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWV),01:20:00,2025-07-20 08:45:00,2025-07-20 08:49:00,2025-07-20 10:45:00,,2025-07-20 10:10:00,,,6AM - 9AM,4.0,-35.0
,6E5193,2025-07-19,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCD),01:20:00,2025-07-19 08:45:00,2025-07-19 08:53:00,2025-07-19 10:45:00,,2025-07-19 10:13:00,,,6AM - 9AM,8.0,-32.0
,6E5193,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
53.0,AI2432,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,AI2432,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TNP),01:50:00,2025-07-25 08:45:00,2025-07-25 09:33:00,2025-07-25 10:55:00,,2025-07-25 11:23:00,,,6AM - 9AM,48.0,28.0
,AI2432,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TNX),01:40:00,2025-07-24 08:45:00,2025-07-24 08:55:00,2025-07-24 10:55:00,,2025-07-24 10:35:00,,,6AM - 9AM,10.0,-20.0
,AI2432,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TQK),01:54:00,2025-07-23 08:45:00,2025-07-23 09:04:00,2025-07-23 10:55:00,,2025-07-23 10:58:00,,,6AM - 9AM,19.0,3.0
,AI2432,2025-07-22,Mumbai(BOM),Delhi(DEL),A20N(VT-TNE),02:07:00,2025-07-22 08:45:00,2025-07-22 09:07:00,2025-07-22 10:55:00,,2025-07-22 11:14:00,,,6AM - 9AM,22.0,19.0
,AI2432,2025-07-21,Mumbai(BOM),Delhi(DEL),A20N(VT-TQP),01:40:00,2025-07-21 08:45:00,2025-07-21 09:19:00,2025-07-21 10:55:00,,2025-07-21 10:58:00,,,6AM - 9AM,34.0,3.0
,AI2432,2025-07-20,Mumbai(BOM),Delhi(DEL),A20N(VT-TQV),01:42:00,2025-07-20 08:45:00,2025-07-20 08:55:00,2025-07-20 10:55:00,,2025-07-20 10:36:00,,,6AM - 9AM,10.0,-19.0
,AI2432,2025-07-19,Mumbai(BOM),Delhi(DEL),A20N(VT-ATV),01:40:00,2025-07-19 08:45:00,2025-07-19 08:58:00,2025-07-19 10:55:00,,2025-07-19 10:39:00,,,6AM - 9AM,13.0,-16.0
,AI2432,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
54.0,6E6674,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E6674,2025-07-25,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IQG),01:10:00,2025-07-25 08:50:00,2025-07-25 09:21:00,2025-07-25 10:20:00,,2025-07-25 10:31:00,,,6AM - 9AM,31.0,11.0
,6E6674,2025-07-24,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IQK),01:12:00,2025-07-24 08:50:00,2025-07-24 08:58:00,2025-07-24 10:20:00,,2025-07-24 10:10:00,,,6AM - 9AM,8.0,-10.0
,6E6674,2025-07-23,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IIS),01:08:00,2025-07-23 08:50:00,2025-07-23 09:12:00,2025-07-23 10:20:00,,2025-07-23 10:19:00,,,6AM - 9AM,22.0,-1.0
,6E6674,2025-07-22,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IVB),01:03:00,2025-07-22 08:50:00,2025-07-22 08:54:00,2025-07-22 10:20:00,,2025-07-22 09:58:00,,,6AM - 9AM,4.0,-22.0
,6E6674,2025-07-21,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IIW),01:08:00,2025-07-21 08:50:00,2025-07-21 10:42:00,2025-07-21 10:20:00,,2025-07-21 11:49:00,,,6AM - 9AM,112.0,89.0
,6E6674,2025-07-20,Mumbai(BOM),Mangaluru(IXE),A20N(VT-ITR),01:05:00,2025-07-20 08:50:00,2025-07-20 09:09:00,2025-07-20 10:20:00,,2025-07-20 10:14:00,,,6AM - 9AM,19.0,-6.0
,6E6674,2025-07-19,Mumbai(BOM),Mangaluru(IXE),A20N(VT-IJR),01:05:00,2025-07-19 08:50:00,2025-07-19 09:06:00,2025-07-19 10:20:00,,2025-07-19 10:11:00,,,6AM - 9AM,16.0,-9.0
,6E6674,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
55.0,6E2301,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E2301,2025-07-25,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IMB),01:56:00,2025-07-25 08:55:00,2025-07-25 09:43:00,2025-07-25 11:20:00,,2025-07-25 11:40:00,,,6AM - 9AM,48.0,20.0
,6E2301,2025-07-24,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IRY),02:02:00,2025-07-24 08:55:00,2025-07-24 09:13:00,2025-07-24 11:20:00,,2025-07-24 11:15:00,,,6AM - 9AM,18.0,-5.0
,6E2301,2025-07-23,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IRZ),01:57:00,2025-07-23 08:55:00,2025-07-23 09:09:00,2025-07-23 11:20:00,,2025-07-23 11:07:00,,,6AM - 9AM,14.0,-13.0
,6E2301,2025-07-22,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-ICY),01:59:00,2025-07-22 08:55:00,2025-07-22 09:20:00,2025-07-22 11:20:00,,2025-07-22 11:19:00,,,6AM - 9AM,25.0,-1.0
,6E2301,2025-07-21,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-ICL),02:03:00,2025-07-21 08:55:00,2025-07-21 10:32:00,2025-07-21 11:20:00,,2025-07-21 12:35:00,,,6AM - 9AM,97.0,75.0
,6E2301,2025-07-20,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IBD),01:58:00,2025-07-20 08:55:00,2025-07-20 09:03:00,2025-07-20 11:20:00,,2025-07-20 11:01:00,,,6AM - 9AM,8.0,-19.0
,6E2301,2025-07-19,Mumbai(BOM),Bhubaneswar(BBI),A21N(VT-IRV),01:57:00,2025-07-19 08:55:00,2025-07-19 09:04:00,2025-07-19 11:20:00,,2025-07-19 11:01:00,,,6AM - 9AM,9.0,-19.0
,6E2301,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
56.0,6E2347,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E2347,2025-07-25,Mumbai(BOM),Ahmedabad(AMD),A320(VT-IFN),00:52:00,2025-07-25 08:55:00,2025-07-25 10:14:00,2025-07-25 10:15:00,,2025-07-25 11:06:00,,,6AM - 9AM,79.0,51.0
,6E2347,2025-07-24,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IQC),00:54:00,2025-07-24 08:55:00,2025-07-24 09:08:00,2025-07-24 10:15:00,,2025-07-24 10:02:00,,,6AM - 9AM,13.0,-13.0
,6E2347,2025-07-23,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIX),00:53:00,2025-07-23 08:55:00,2025-07-23 09:33:00,2025-07-23 10:15:00,,2025-07-23 10:25:00,,,6AM - 9AM,38.0,10.0
,6E2347,2025-07-22,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIL),00:51:00,2025-07-22 08:55:00,2025-07-22 09:46:00,2025-07-22 10:15:00,,2025-07-22 10:36:00,,,6AM - 9AM,51.0,21.0
,6E2347,2025-07-21,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IPW),01:02:00,2025-07-21 08:55:00,2025-07-21 10:20:00,2025-07-21 10:15:00,,2025-07-21 11:23:00,,,6AM - 9AM,85.0,68.0
,6E2347,2025-07-20,Mumbai(BOM),Ahmedabad(AMD),A20N(VT-IIE),00:53:00,2025-07-20 08:55:00,2025-07-20 09:01:00,2025-07-20 10:15:00,,2025-07-20 09:54:00,,,6AM - 9AM,6.0,-21.0
,6E2347,2025-07-19,Mumbai(BOM),Ahmedabad(AMD),A320(VT-IKP),00:53:00,2025-07-19 08:55:00,2025-07-19 09:10:00,2025-07-19 10:15:00,,2025-07-19 10:03:00,,,6AM - 9AM,15.0,-12.0
